Label,Value,Decimals,UnitId,Description,Key
ShareholdersEquityRatio,0.5953,-7,INR,Shareholders Equity Ratio,ShareholdersEquityRatio
ShortTermDebtEquityRatio,0,-7,INR,Short Term Debt Equity Ratio,ShortTermDebtEquityRatio
PBIDTMEXOI,27.5812,-7,INR,PBIDTMEXOI,PBIDTMEXOI
PBIDTM,32.155,-7,INR,PBIDTM,PBIDTM
PBDTM,31.8806,-7,INR,PBDTM,PBDTM
PBTM,30.0469,-7,INR,PBTM,PBTM
PATM,22.926,-7,INR,PATM,PATM
PBIDTXOI,145750000000,-7,INR,PBIDTXOI,PBIDTXOI
YOYQuarterlySalesGrowth,5.9805,-7,INR,YOY Quarterly Sales Growth,YOYQuarterlySalesGrowth
SalesGrowth,6.3067,-7,INR,Sales Growth,SalesGrowth
YOYQuarterlyProfitGrowth,15.557,-7,INR,YOY Quarterly Profit Growth,YOYQuarterlyProfitGrowth
ProfitGrowth,11.387,-7,INR,Profit Growth,ProfitGrowth
BVPSGrowth,-2.1749,0,INRPerShare,Book value per share Growth,BVPSGrowth
SalesFixedAsset,7.7148,-7,INR,Sales Fixed Asset,SalesFixedAsset
CashFlowPerShare,108.1271,-7,INR,Cash Flow per Share,CashFlowPerShare
FreeCashFlowPerShare,-107.1077,-7,INR,Free Cash Flow Per Share,FreeCashFlowPerShare
CashProfitMargin,23.6767,-7,INR,Cash Profit Margin(%),CashProfitMargin
RevenueGrowth,7.1289,-7,INR,Revenue Growth,RevenueGrowth
EBITGrowth,13.8806,-7,INR,EBIT Growth(%),EBITGrowth
EpsGrowth,16.8586,0,INRPerShare,EPS Growth(%),EpsGrowth
DebtorToSalesPct,22.8604,-7,INR,Debtor to Sales(%),DebtorToSalesPct
GrossProfitMarginPct,31.8806,-7,INR,Gross Profit Margin(%),GrossProfitMarginPct
ReturnOnNetworthEquityPct,60.3979,-7,INR,Return on Networth/Equity(%),ReturnOnNetworthEquityPct
DebtorsToEquity,0.6414,-7,INR,Debtors to Equity,DebtorsToEquity
InterestCover,110.5034,-7,INR,Interest Cover,InterestCover
OperatingProfitMarginPct,93.3929,-7,INR,Operating Profit Margin(%),OperatingProfitMarginPct
WorkingCapitalDay,108.7886,-7,INR,Working Capital Day,WorkingCapitalDay
DividendPerShare,69.4392,-7,INR,Dividend Per Share,DividendPerShare
DividendYieldPct,1.7782,-7,INR,Dividend Yield (%),DividendYieldPct
PayableDays,0,-7,INR,Payable Days,PayableDays
CashConversionCycle,80.6076,4,INR,Cash Conversion Cycle,CashConversionCycle
CashEarningsRetentionRatio,47.0198,-7,INR,Cash Earnings Retention Ratio,CashEarningsRetentionRatio
EarningsRetentionRatio,42.2921,-7,INR,Earnings Retention Ratio,EarningsRetentionRatio
WorkingCapitalSalesRatioPct,29.8051,-7,INR,Working Capital to Sales Ratio (%),WorkingCapitalSalesRatioPct
EbitdaMarginPct,32.155,-7,INR,EBITDA Margin (%),EbitdaMarginPct
FixedCapitalSalesRatioPct,7.3893,-7,INR,Fixed Capital to Sales Ratio (%),FixedCapitalSalesRatioPct
CpGrowthPct,10.2216,-7,INR,CP Growth(%),CpGrowthPct
PBIDTMEXOIGrowthPct,3.0136,-7,INR,PBIDT Excl OI Growth (%),PBIDTMEXOIGrowthPct
Fixed_Assets_TA,21.6512,-7,INR,Fixed_Assets_TA,Fixed_Assets_TA
Net_Sales_Growth,6.3067,-7,INR,Net_Sales_Growth,Net_Sales_Growth
NetProfit_To_PBT,0.763,-7,INR,NetProfit_To_PBT,NetProfit_To_PBT
NetProfit_To_Sales,22.926,-7,INR,NetProfit_To_Sales,NetProfit_To_Sales
NetSales_To_TotalAssets,0,4,INR,NetSales_To_TotalAssets,NetSales_To_TotalAssets
EBIT_Margin,28.9951,-7,INR,EBIT_Margin,EBIT_Margin
PAT_Growth,11.387,-7,INR,PAT_Growth,PAT_Growth
InterestToDebt,0,4,INR,Interest to Debt,InterestToDebt
LT_Debt_Equity_Ratio,0,-7,INR,LT_Debt_Equity_Ratio,LT_Debt_Equity_Ratio
AdjustedEPS_TTM,0,4,INR,Adjusted EPS_TTM,AdjustedEPS_TTM
NetWorthShareholdersEquity,721200000000,-7,INR,Net Worth (Shareholders’ Equity),NetWorthShareholdersEquity
ReturnNetWorthPct,60.3979,-7,INR,Return on Net Worth(%),ReturnNetWorthPct
EV_EBIT,87.9953,4,INR,EV_EBIT,EV_EBIT
EV_NetSales,26.6813,4,INR,EV_NetSales,EV_NetSales
MCapGrowthPct,18.3139,-7,INR,MCap Growth %,MCapGrowthPct
Pre_Tax_Margin,30.0469,-7,INR,Pre_Tax_Margin,Pre_Tax_Margin
OperatingCashFlow3Y,1122980000000,-7,INR,Operating cash flow 3years,OperatingCashFlow3Y
FreeCashFlow,438420000000,-7,INR,Free Cash Flow,FreeCashFlow
FCF_Yield,3.6695,-7,INR,FCF Yield,FCF_Yield
NetworthGrowthPct,-3.244,-7,INR,Networth Growth (%),NetworthGrowthPct
OtherIncomeNetworthPct,10.0846,-7,INR,OtherIncome to NetWorth (%),OtherIncomeNetworthPct
OwnersFundToTotalSourcePct,59.5305,-7,INR,OwnersFund to Total Source (%),OwnersFundToTotalSourcePct
SalesToCurrentAssets,2.1319,-7,INR,Sales to Current Assets,SalesToCurrentAssets
PBDTGrowthPct,0,-7,INR,PBDT Growth %,PBDTGrowthPct
PBITGrowthPct,0,-7,INR,PBIT Growth %,PBITGrowthPct
PBITToSales,33242657640.911,-7,INR,PBIT to Sales,PBITToSales
PBTGrowthPct,0,-7,INR,PBT Growth %,PBTGrowthPct
PbtToPbit,0,-7,INR,PBT to PBIT,PbtToPbit
ReturnOnSales,33242657640.911,-7,INR,Return On Sales,ReturnOnSales
PceRatio,36.1145,-7,INR,PCE Ratio,PceRatio
PfcfRatio,-36.4582,-7,INR,PFCF Ratio,PfcfRatio
ROA_After_Interest,36.1523,-7,INR,ROA_After_Interest,ROA_After_Interest
ROE_After_Interest,59.4021,-7,INR,ROE_After_Interest,ROE_After_Interest
ROE_After_Tax_Rate,59.4021,-7,INR,ROE_After_Tax_Rate,ROE_After_Tax_Rate
ROE_Before_Other_Income,49.4838,-7,INR,ROE Before Other Income,ROE_Before_Other_Income
TotalDebtToMarketCap,0,4,INR,Total Debt to Market Cap,TotalDebtToMarketCap
OpCost_Asset,1.2414,-7,INR,OpCost_Asset,OpCost_Asset
SalesGrowth3Y,26.2054,-7,INR,Sales Growth (3 Years),SalesGrowth3Y
ProfitGrowth3Y,14.0676,-7,INR,Profit Growth (3 Years),ProfitGrowth3Y
EpsGrowth3Y,15.6916,0,INRPerShare,EPS Growth (3 Years),EpsGrowth3Y
SalesGrowthRate,6.3067,-7,INR,Sales Growth (3 Years),SalesGrowthRate
SalesPrecedingYear,2769510321.4284,-7,INR,Sales Preceding Year,SalesPrecedingYear
Interest_To_Assets,0,4,INR,Interest_To_Assets,Interest_To_Assets
InvestmentDepositsRatio,0,4,INR,Investment Deposits Ratio,InvestmentDepositsRatio
NetInterestMargin,0,4,INR,Net Interest Margin (NIM),NetInterestMargin
XbrlUrl,https://www.bseindia.com/XBRLFILES/FourOneUploadDocument/Main_Ind_As_532540_1172024201154.xml,0,,XbrlUrl,
